id,sales_id,feature_id,location_id,bedrooms,squareFootage,bathrooms,lotSize,lastSalePrice,lastSaleDate,longitude,latitude
4714363184,1,1,1,3.0,1752.0,2.0,5275.0,0.0,2009-03-02T00:00:00.000Z,-95.305576,30.019056
4714363472,2,2,2,0.0,987.0,0.0,42837.0,0.0,Not available,-73.901971,40.744014
4714363760,3,3,3,0.0,2590.0,3.0,9400.0,1230000.0,2019-09-03T00:00:00.000Z,-73.72128,40.782605
4714364144,4,4,4,4.0,2955.0,2.5,9148.0,480000.0,2018-10-22T00:00:00.000Z,-78.954437,33.669763
4714364336,2,5,5,0.0,0.0,0.0,0.0,0.0,Not available,-122.555835,45.703463
4714455088,5,6,6,3.0,1473.0,2.5,2269.0,357515.0,2023-12-15T00:00:00.000Z,-115.186565,36.190111
4714455472,6,7,7,3.0,1056.0,1.0,4687.0,90000.0,1992-01-09T00:00:00.000Z,-87.764157,41.92974
4714455664,2,8,8,3.0,2831.0,4.0,37897.0,0.0,Not available,-82.541714,35.603245
4714456144,7,9,9,5.0,2415.0,2.0,6001.0,378300.0,2022-06-23T00:00:00.000Z,-82.423851,27.727523
4714456528,8,10,10,3.0,2039.0,2.0,6689.0,189488.0,2012-10-01T00:00:00.000Z,-119.905889,39.505499
4714456816,2,11,11,5.0,1852.0,1.0,0.0,0.0,Not available,-122.682277,48.289143
4714457008,2,5,12,0.0,0.0,0.0,0.0,0.0,Not available,-87.710464,41.772877
4714457392,9,12,13,4.0,4160.0,4.0,7700.0,0.0,2011-01-18T00:00:00.000Z,-96.792292,32.852341
4714457584,2,5,14,0.0,0.0,0.0,0.0,0.0,Not available,-104.949223,40.214028
